year,id1,id2
2002,4187,26108
2004,4187,40805
2002,4187,55558
1999,4187,56481
2006,4187,64472
2006,4187,65847
1999,4187,68322
2002,4188,36894
2002,4188,47333
2002,4188,75807
2016,4189,21078
2016,4189,21431
1988,4190,9575
1988,4190,35803
2003,4191,18139
2003,4191,24494
2003,4191,41268
2003,4191,44328
2006,4192,42828
2005,4192,43961
2006,4192,52532
2006,4192,77380
2004,4193,14917
2006,4193,16938
2001,4193,34297
2004,4193,44376
2006,4193,53127
2004,4193,70026
2004,4193,76177
2013,4194,32151
2014,4195,7698
2016,4195,32134
2014,4196,4463
2014,4196,26122
2016,4196,33710
2006,4197,58036
2006,4197,63441
2006,4198,27444
2006,4198,32208
2006,4198,42967
2006,4198,68230
2015,4199,45984
2002,4201,15458
2002,4201,50643
2002,4201,55829
2002,4202,19937
2004,4202,23536
2002,4202,47437
2002,4202,53147
2004,4202,68579
2003,4204,38364
2003,4204,74820
2001,4204,79440
2005,4205,4371
2005,4205,12867
1998,4205,53071
1997,4205,54954
1998,4205,71409
2011,4206,25968
2011,4206,47956
2011,4206,54221
2011,4206,61001
2011,4206,70129
2011,4206,70699
2014,4206,74750
2002,4207,41554
2002,4207,55760
2002,4207,62300
2002,4207,62513
2002,4207,67602
2008,4208,15803
2009,4208,21166
2008,4208,38736
2002,4208,52593
2003,4209,32207
2003,4209,55241
2005,4210,17899
2005,4210,27094
2010,4210,46295
2005,4210,70875
1998,4211,4321
1998,4211,31900
2001,4212,49347
2002,4213,29077
2002,4213,38788
2002,4213,79232
1993,4214,6175
2006,4215,13094
2006,4215,17479
2006,4215,19376
2004,4215,36467
2006,4215,38971
2006,4215,43864
2006,4215,46967
2004,4215,53125
2004,4215,66393
2006,4215,75615
2000,4216,18210
2017,4216,35329
2006,4216,45737
2017,4216,51369
2003,4217,20290
2010,4218,33286
2002,4219,28518
2006,4219,28851
2011,4219,33874
2005,4219,45433
2011,4219,54423
2005,4219,75146
2003,4220,79432
2015,4221,54277
1998,4222,13678
1998,4222,27521
2005,4222,29925
1993,4222,30310
2000,4222,32303
2003,4223,16389
2006,4223,50404
2003,4223,63130
2003,4223,73841
2006,4223,76135
2001,4224,14074
2009,4224,15570
1997,4224,16572
2001,4224,17605
2002,4224,20373
2013,4224,22256
1998,4224,22544
2002,4224,26308
2009,4224,30682
1998,4224,49911
2009,4224,52672
2009,4224,53752
2013,4224,70970
1997,4224,71261
2016,4225,40968
2006,4226,73612
2001,4227,65874
2014,4228,74714
2003,4232,7863
2003,4232,9801
2004,4232,56538
2003,4232,72150
1981,4234,21154
2006,4235,10285
2006,4235,64399
2001,4236,5274
2001,4236,73148
2000,4237,4679
2000,4237,7151
2000,4237,18505
2000,4237,21906
2000,4237,29130
2000,4237,29436
2000,4237,35643
2000,4237,47702
2000,4237,71077
2005,4238,33091
2005,4238,44792
2005,4238,68795
2006,4239,8375
2009,4239,8955
2003,4239,10385
2011,4239,18919
1998,4239,20323
2006,4239,25806
2006,4239,26400
2006,4239,26842
2006,4239,27874
2011,4239,31119
1998,4239,31640
2009,4239,42012
2005,4239,48377
2009,4239,53811
2002,4239,54598
2004,4241,19301
2002,4241,43752
2002,4241,56808
2002,4241,64113
2002,4241,76036
2010,4242,6551
2008,4242,7143
2014,4242,7470
2006,4242,7473
2003,4242,10699
2008,4242,15788
2014,4242,16009
2003,4242,24102
2007,4242,24768
2012,4242,24877
2003,4242,27464
2005,4242,28023
2008,4242,29146
2014,4242,32242
2004,4242,35352
2008,4242,37924
2007,4242,43941
2004,4242,49267
2016,4242,50231
2007,4242,51843
2010,4242,53630
2012,4242,53638
2007,4242,54699
2003,4242,57025
2010,4242,57107
2010,4242,62979
2012,4242,62986
2012,4242,64659
2003,4242,65227
2010,4242,72942
2012,4242,77843
2014,4242,79786
1999,4243,6286
1990,4244,53852
2006,4245,26409
2006,4245,60566
2002,4246,25187
2002,4246,43235
2002,4246,63945
2002,4246,73875
2006,4247,4613
2006,4247,29667
2006,4248,72968
2004,4249,18979
2004,4249,58926
2004,4249,60250
2004,4249,64718
2004,4249,72886
2006,4250,31902
2006,4250,37058
2003,4251,5229
2003,4251,6347
2003,4251,74121
2009,4252,59676
2003,4253,31884
2003,4253,48143
2004,4253,62354
2004,4254,19616
2004,4254,21932
2000,4254,23707
2001,4255,66868
2000,4255,69102
2003,4256,79371
2003,4258,12255
1997,4258,15930
1997,4258,17662
1998,4258,47496
2003,4258,62477
1999,4258,79536
2016,4259,51394
2016,4259,77089
2015,4260,69379
2015,4260,71299
2015,4260,76647
2003,4261,4852
2003,4261,9936
2011,4262,10488
2011,4262,37345
2001,4262,52993
2005,4262,70002
2015,4263,7829
2016,4263,17927
2000,4263,26272
2015,4263,28205
2012,4263,36315
2004,4263,42583
2015,4263,58837
2001,4263,61449
2012,4263,74099
2000,4265,12376
2002,4265,17071
2012,4265,24690
2000,4265,56606
2001,4265,60301
2012,4265,64979
2006,4265,68493
2004,4267,31411
2006,4267,39950
2006,4267,54042
2004,4267,59168
2006,4267,62551
2011,4268,20684
2011,4268,41458
2004,4269,7140
2006,4269,19003
2004,4269,25771
2005,4269,36285
2006,4269,42761
1997,4271,31827
2007,4271,33268
2007,4271,75702
2005,4272,69862
2004,4273,6058
2006,4273,8248
2006,4273,14701
2004,4273,25900
2004,4273,37883
2004,4273,52117
2006,4273,68578
2001,4275,5768
2015,4275,14368
2001,4275,36613
2004,4275,40577
2004,4275,45552
1989,4275,60240
2004,4276,10609
2001,4278,26858
2001,4278,63555
2001,4279,38080
2001,4280,8715
1994,4280,8935
1994,4280,9969
1997,4280,12586
2000,4280,26808
2001,4280,27549
1988,4280,28324
2000,4280,52018
2001,4280,72201
2007,4281,18654
2007,4281,26145
2007,4281,51896
2007,4281,54317
2007,4281,56057
2004,4282,79278
2005,4283,4477
2006,4283,8056
2006,4283,12151
2006,4283,15231
2005,4283,62938
2006,4283,70776
2006,4283,78635
2006,4284,41656
2006,4285,16459
2003,4285,25110
2004,4286,31418
2004,4286,54667
2000,4287,11938
2004,4287,66303
2006,4288,27830
2004,4289,53187
2006,4290,21230
1998,4291,14987
1998,4291,56918
2005,4291,58316
2014,4292,7496
2006,4292,17750
2014,4292,17961
2015,4292,30734
2015,4292,33702
2015,4292,41233
2013,4292,41545
2014,4292,43777
2006,4292,47100
2006,4292,53300
2015,4292,57607
2011,4292,62830
2015,4292,66840
2013,4292,70204
2011,4292,71598
2011,4292,75265
2005,4293,65081
2005,4295,33379
2005,4295,45047
2005,4295,68137
2006,4296,44065
2006,4296,60874
2006,4296,63864
2006,4296,64162
2002,4298,7614
2002,4298,51413
2002,4298,69943
1999,4299,29724
1999,4299,41386
2003,4300,6293
1981,4300,10227
1997,4300,16791
1997,4300,21888
1990,4300,31848
2003,4300,42527
2003,4300,59143
2006,4301,5865
2006,4301,35774
2004,4302,33879
2004,4302,50244
2004,4302,60535
2004,4302,63156
2002,4304,28129
2002,4304,34121
2000,4306,45011
2013,4308,33786
2013,4308,36152
2013,4309,4820
2013,4309,6593
2013,4309,16113
2013,4309,44927
2013,4309,52990
2013,4309,57070
2006,4310,34653
2016,4311,44706
2016,4311,60764
2004,4313,11938
2005,4314,22779
2002,4315,5279
2014,4315,23235
2014,4315,28452
2012,4315,35023
2011,4315,50834
2003,4316,34872
2003,4316,61199
2003,4316,78057
2004,4317,10250
2004,4317,11664
2004,4317,30550
2004,4317,39742
2004,4317,67241
2004,4318,38593
2002,4319,39447
2005,4320,41267
1998,4321,31900
2001,4321,57979
1998,4321,69253
2003,4322,39048
2005,4323,6578
2005,4323,20858
2005,4323,29433
2005,4323,63750
2002,4325,14395
2001,4325,21895
2002,4325,28700
2002,4325,52014
1998,4327,28808
2010,4328,53829
2006,4329,53877
2005,4329,80258
2003,4331,18270
2003,4331,78352
1996,4333,74549
2008,4334,27049
2004,4336,24936
2004,4336,38949
2000,4337,37358
2000,4337,43697
2000,4337,48092
2006,4338,78868
2006,4340,19169
2006,4340,36042
2006,4340,45722
2006,4340,71652
2004,4341,4701
2006,4341,14048
2004,4341,16326
2003,4341,23666
2003,4341,33274
2006,4341,36528
2004,4342,9978
2004,4342,29843
2004,4343,4601
2004,4343,41247
2002,4344,9799
2004,4344,17305
2004,4344,19673
2003,4345,29090
2005,4346,28439
2009,4346,36012
2009,4346,43875
2005,4346,71358
2006,4348,21410
2016,4349,5141
2016,4349,10934
2016,4349,31144
2016,4349,46388
2001,4350,27117
2005,4350,64815
2001,4350,71066
2006,4351,20210
2005,4351,20924
2006,4351,21361
2016,4351,22760
2006,4351,27813
2016,4351,27833
2006,4351,29014
2006,4351,29547
2014,4351,29949
1997,4351,32521
2014,4351,32969
2015,4351,33234
2006,4351,33756
2016,4351,34682
2005,4351,35389
2005,4351,35786
2014,4351,52929
2005,4351,60591
2016,4351,62053
2016,4351,65805
2005,4351,70868
1997,4351,72044
2015,4351,73628
2005,4351,75550
2004,4353,19615
2004,4353,63722
2005,4354,45242
2002,4355,5444
2002,4355,26818
2002,4355,37084
2002,4355,38674
2004,4355,59366
2002,4355,71781
2014,4356,52773
2003,4357,8301
2004,4357,23513
2003,4357,31177
2004,4357,44200
2003,4357,48934
2005,4358,8120
2006,4358,36159
2006,4358,50594
2014,4358,60859
2002,4358,76248
2006,4359,13106
2016,4360,6636
2016,4360,41060
2001,4362,27951
2001,4362,80205
1975,4363,31499
2013,4364,6910
2016,4364,59748
2016,4364,71570
2016,4364,78052
2012,4366,16144
2004,4367,31943
2004,4367,33262
2004,4367,36214
2004,4367,49027
2004,4367,49545
2004,4367,79116
2017,4368,21215
1998,4370,66219
2005,4371,12867
1994,4372,11886
2001,4372,26994
1994,4372,35060
2001,4372,54685
2002,4372,65862
1999,4374,19600
1999,4374,25355
1999,4374,28970
2002,4374,57147
2002,4375,12714
2002,4375,20519
2006,4375,41624
2005,4375,56688
2002,4375,62602
2006,4375,69884
2002,4377,5262
1981,4377,9302
2003,4377,16473
2003,4377,24698
1982,4377,28546
2002,4377,31456
2006,4377,38460
2002,4377,71826
1976,4377,75676
2005,4378,68901
1974,4379,9117
2003,4380,6669
2006,4381,20418
1998,4382,31113
1998,4382,47254
2011,4383,13539
2011,4383,27230
2011,4383,35641
2016,4384,53911
2003,4385,78287
2001,4386,11790
2000,4386,58632
2003,4386,70989
2004,4387,26901
2004,4387,48604
2000,4387,53572
2002,4387,56415
2003,4388,40293
2001,4389,7093
2005,4389,20927
2001,4389,23745
2004,4389,27227
2004,4389,33338
2013,4389,33545
2013,4389,42491
2005,4389,53322
2001,4389,65606
2013,4389,67510
2011,4389,75444
2014,4390,9907
2013,4390,31152
2013,4390,55327
2013,4390,56445
2013,4390,65244
2006,4391,63304
2013,4393,36739
2002,4394,32244
2004,4394,73373
2015,4395,40855
2015,4395,73683
1967,4396,70855
2010,4397,19591
2010,4397,46659
2010,4397,58723
2010,4397,62760
2010,4397,64977
2010,4397,79893
1998,4398,37917
1998,4398,51100
1998,4398,52975
2011,4399,40966
1977,4400,71122
1999,4402,60775
2006,4403,60197
2005,4404,78608
2006,4406,11522
2006,4406,45158
2006,4406,57063
2006,4406,70868
2016,4407,5042
2012,4407,26287
2016,4407,31870
2012,4407,33211
2012,4407,37174
2016,4407,77452
2012,4407,79008
2015,4408,47078
2015,4408,55974
2015,4408,70535
2000,4409,33029
1999,4410,66064
2011,4411,55877
2011,4411,65754
2012,4411,74348
2006,4412,15333
2006,4412,32632
2006,4412,56365
2015,4413,10229
2015,4413,19099
2002,4413,31429
2016,4413,46020
2015,4413,59446
2002,4413,63810
2016,4413,66599
2015,4413,67022
2015,4413,79825
2006,4415,45531
2002,4415,54320
2002,4415,63481
2005,4417,12931
2012,4418,8140
2012,4418,15354
2012,4418,29181
2012,4418,48950
2012,4418,54386
2005,4419,5161
2009,4419,23982
2009,4419,36605
2009,4419,54247
2005,4419,58793
2009,4419,63604
1998,4420,32608
1978,4420,61459
2001,4421,24583
2005,4421,30114
2001,4421,41413
1999,4421,41739
1999,4421,64869
2005,4421,65311
2008,4422,25872
2008,4422,52227
2008,4422,53151
2009,4422,59676
2003,4423,31745
2003,4423,36276
1985,4424,69936
1985,4424,77886
2005,4425,11397
2005,4425,37015
2005,4425,53841
2005,4425,58893
2016,4426,8731
2016,4426,53910
2016,4426,65584
2002,4427,6514
2002,4427,11889
2002,4427,16182
2002,4427,39401
2002,4427,57541
2001,4428,9938
2006,4428,38197
2001,4428,64174
2012,4429,53803
2012,4431,14706
2012,4431,71600
2012,4431,76556
2012,4431,78210
2016,4433,8253
2004,4433,12030
2006,4433,21965
2015,4433,40225
2015,4433,40853
2015,4433,46962
2016,4433,55066
2015,4434,24629
1998,4435,5346
1998,4435,30708
1998,4435,58433
2001,4435,63887
2006,4436,22719
2014,4437,27925
2014,4437,71045
2005,4438,29050
2005,4438,37350
2004,4438,48442
2004,4438,55244
2005,4438,79365
2014,4439,28361
2012,4439,53676
2006,4440,25577
2006,4440,36355
2006,4440,72451
2006,4441,42593
2004,4441,56671
2013,4442,26796
2013,4442,58745
2006,4443,5124
2006,4443,12566
2006,4443,22836
2006,4443,37578
1998,4444,54441
1998,4444,58536
2005,4445,32142
2000,4446,10959
2000,4446,15857
2013,4446,18150
2000,4446,28711
2013,4446,29606
2000,4446,30295
2006,4446,32174
2000,4446,35131
2000,4446,36152
2000,4446,40517
2000,4446,54576
1999,4447,57519
2003,4448,57753
2003,4448,66018
1998,4449,40788
2010,4449,45950
1999,4450,51838
2016,4451,14174
2016,4451,79297
2006,4452,26430
2005,4452,30204
2005,4452,51599
2005,4452,55037
2005,4454,6294
2004,4454,27615
2012,4455,22818
2012,4455,36055
2015,4455,64515
2016,4455,71868
2013,4457,56568
2013,4457,77394
2006,4458,41075
2006,4458,67518
2006,4459,73612
2017,4460,29005
2017,4460,64230
2011,4463,5406
2009,4463,5924
2014,4463,8597
2009,4463,9550
2014,4463,10434
2012,4463,19633
2010,4463,21275
2011,4463,23286
2012,4463,24920
2014,4463,25737
2014,4463,26122
2011,4463,33209
2009,4463,33359
2011,4463,41309
2016,4463,43355
2014,4463,52058
2008,4463,53832
2014,4463,55001
2011,4463,57823
2014,4463,58308
1996,4464,11144
1996,4464,15794
2004,4464,18435
1996,4464,40224
1996,4464,46114
1996,4464,65304
2004,4464,74814
1998,4465,44538
2007,4465,50201
2007,4465,80028
2013,4466,74516
2000,4467,35190
2000,4467,52519
2000,4467,67219
2014,4468,12031
2014,4468,28574
2015,4468,29409
2014,4468,47066
2011,4468,53622
2015,4468,55146
2014,4468,61408
2015,4468,70246
2016,4468,73606
2006,4469,36916
2006,4469,54308
2006,4469,63969
2006,4469,80137
2005,4470,6076
1999,4470,63459
2015,4471,20486
2015,4471,72859
2005,4473,53103
2014,4474,53362
2002,4475,18803
2002,4475,51713
2005,4477,16897
2006,4477,29377
2006,4477,42992
2005,4477,67532
2013,4478,16756
2002,4478,31932
2013,4478,33909
2013,4478,36484
2006,4478,48723
2013,4478,57275
2006,4478,67294
2006,4478,67490
2006,4479,5956
2006,4479,23020
2006,4479,41858
2006,4479,48855
2006,4479,57804
2006,4479,77443
1999,4480,32065
1999,4480,51547
2014,4481,27267
2016,4482,32194
2003,4483,26351
2003,4483,58634
2005,4484,63137
2005,4484,68843
2001,4485,11357
2001,4485,62993
2003,4487,6668
2003,4487,14480
2007,4487,75041
2015,4488,5014
2015,4488,6978
2015,4488,12759
2015,4488,45194
2015,4488,71428
2006,4489,7072
2004,4491,4608
2006,4491,16715
2004,4491,30049
2004,4491,42682
2014,4492,31008
2011,4493,55873
2011,4493,73304
2005,4493,79499
2014,4494,12574
2014,4494,57126
2014,4494,66607
2006,4495,6605
2006,4495,23689
2012,4497,42776
2004,4498,65720
2015,4499,53894
2015,4499,55409
2003,4500,8728
2003,4500,10034
2003,4500,76574
2014,4501,63986
2014,4501,74159
2004,4502,18741
2004,4502,52871
2012,4503,23448
2012,4503,37115
2012,4503,61802
2012,4503,63561
2003,4504,18434
2005,4505,12366
2005,4505,32435
2011,4506,7489
2011,4506,72028
2006,4509,9864
2006,4509,62102
2004,4510,52344
2006,4511,35583
2006,4511,43390
2006,4511,47332
2006,4511,55391
2006,4511,56918
2006,4511,58671
2005,4512,14449
2002,4512,22056
2001,4512,29232
2005,4512,37719
2005,4512,73511
2001,4513,8147
2003,4513,53373
2003,4513,71390
2012,4514,69157
2006,4515,39532
1988,4516,43452
2002,4518,5528
1978,4518,10317
2016,4518,10525
2002,4518,14234
2001,4518,19526
2014,4518,20944
1998,4518,29005
2014,4518,30467
1999,4518,40902
1998,4518,52710
1977,4518,53028
2002,4518,55207
1978,4518,55891
2016,4518,56018
2002,4518,69534
2001,4518,78114
2002,4519,74959
2006,4520,17092
2011,4521,5238
2005,4521,5698
2006,4521,10321
2002,4521,28145
2002,4521,29129
2002,4521,31768
2005,4521,48458
2006,4521,50875
2000,4521,60504
2003,4521,68189
2005,4521,70902
2009,4522,26990
2004,4523,31865
2001,4524,23527
2001,4524,66601
1999,4526,6634
2005,4526,8085
2001,4526,8720
1998,4526,12543
2008,4526,24921
1997,4526,26812
1985,4526,28178
2006,4526,28373
2005,4526,38565
1997,4526,40619
2005,4526,42415
2005,4526,53051
1981,4526,58952
2002,4526,60598
2004,4526,62869
2005,4526,73370
2005,4527,8011
2005,4527,12791
2005,4527,30424
2005,4527,58226
2005,4527,67972
2005,4527,68989
2005,4527,72388
2005,4527,75792
2002,4528,7142
2002,4528,11264
2006,4529,7861
2005,4529,12013
2005,4529,63281
2000,4530,52613
2005,4531,52854
2004,4532,14672
2003,4532,73733
2002,4532,79913
2013,4533,34684
2015,4533,37861
2013,4533,46527
2003,4534,34350
2003,4534,58271
2000,4535,9415
2006,4535,43147
2000,4535,69773
2006,4535,76908
2008,4536,23026
2007,4536,25953
2007,4536,54469
2008,4536,63806
2004,4537,33854
2003,4538,25763
2006,4538,30270
2003,4538,54033
2003,4538,59128
2003,4538,67571
2006,4539,30827
2004,4540,27457
2006,4540,56535
2000,4541,30216
2000,4541,58839
2000,4541,70918
2015,4542,29694
2015,4542,34616
2015,4542,64169
2006,4543,24542
2012,4543,28228
2006,4543,57025
2005,4543,59262
2012,4543,70728
1989,4544,63011
1998,4545,75194
2005,4546,60067
2010,4547,10518
2005,4549,5875
2005,4549,9254
2005,4549,17360
2005,4549,28356
2005,4549,29293
2005,4549,41722
2005,4549,63511
2010,4551,34422
2003,4552,9557
2003,4552,31730
2001,4553,37968
2003,4554,24567
2006,4554,51768
2002,4554,54752
2003,4554,55824
2002,4554,58961
2003,4554,70556
2013,4555,56086
2003,4557,49531
1998,4558,25839
2006,4558,33241
1998,4558,49337
1999,4558,53949
2008,4558,64434
2006,4558,69502
2006,4559,11646
2006,4559,32439
2006,4559,36598
2006,4559,46965
2006,4559,52213
2005,4559,63632
2005,4559,74563
2016,4560,37832
2016,4560,67977
2004,4561,25750
2005,4561,40764
2008,4561,54610
1975,4562,49533
2002,4563,6120
2002,4563,6828
2012,4564,58356
2005,4565,74116
1998,4566,59084
2004,4567,4689
2004,4567,28877
2006,4567,29233
2004,4567,42282
2006,4567,58517
2006,4568,28069
2006,4568,58253
2016,4569,4724
2015,4569,26102
2016,4569,33497
2016,4569,44618
2016,4569,57082
2015,4569,62932
2016,4569,66607
2015,4569,71209
2003,4570,53353
2002,4571,24601
2000,4571,56390
2000,4571,69695
2004,4571,77471
2016,4572,9183
2016,4572,36089
2016,4572,60672
2016,4572,69603
2016,4572,72655
2016,4573,26489
2016,4573,62522
2016,4573,67148
2003,4574,15133
2003,4574,22097
2005,4574,33968
2005,4574,37438
2003,4574,41898
2003,4574,50698
2003,4574,64706
2004,4575,19178
2015,4575,33431
2015,4575,36992
2015,4575,55453
2005,4576,15693
2005,4576,22142
2005,4576,25189
2005,4576,51816
2005,4576,53070
2011,4578,52666
2005,4578,64766
2015,4578,67699
2002,4578,79563
2013,4579,27958
2012,4579,30609
2017,4579,32032
2013,4579,33068
2016,4579,33106
2012,4579,33873
2012,4579,35121
2013,4579,43827
2011,4579,51435
2017,4579,51876
2016,4579,54860
2012,4579,56619
2017,4579,56721
2013,4579,59908
2015,4579,63882
2016,4579,69405
2013,4579,74201
2004,4581,61535
2006,4581,68856
2004,4582,7842
2004,4582,15620
2004,4582,72136
2006,4583,17976
2006,4583,41615
1967,4584,57247
2016,4585,6413
2016,4585,59392
2011,4586,40896
2011,4586,47730
2011,4586,52026
2011,4586,57026
2011,4586,61131
2011,4586,75131
2015,4587,39593
2012,4587,53284
2015,4587,56251
2002,4588,18679
2002,4588,57287
2016,4589,18420
2016,4589,27642
2016,4589,61175
2016,4589,68475
2016,4589,74337
2004,4590,30083
2004,4591,58403
2003,4592,34177
2003,4592,34970
2005,4593,28631
2005,4593,34503
2005,4593,47040
2005,4593,58642
2015,4595,19422
2015,4595,57832
2006,4596,34745
2006,4596,46590
1998,4596,70213
2002,4597,6687
2002,4597,6700
2002,4597,26589
2002,4597,34911
2002,4597,38589
2003,4598,18197
2005,4600,53967
2004,4601,41247
1998,4602,66725
1998,4602,76444
2002,4604,11785
2002,4604,30958
2002,4604,44456
2002,4604,57616
2002,4604,58545
2006,4605,6247
2010,4605,40830
2003,4605,64191
2006,4605,67493
2003,4605,75010
2005,4606,48794
2004,4608,30049
2004,4608,33708
2004,4608,42682
2004,4608,52133
2004,4608,67590
2011,4609,16586
2000,4609,29526
2006,4609,32758
2011,4609,35517
2004,4609,38584
2007,4609,48712
2005,4609,53477
1999,4609,57374
2011,4609,58108
2006,4609,63960
2006,4609,80130
2005,4610,4669
2005,4610,6915
2005,4610,9472
2005,4610,48370
2005,4610,51681
2005,4610,63646
2002,4611,6182
2002,4611,29229
2002,4611,66129
2003,4612,10435
2003,4612,31690
2003,4613,25998
2004,4613,31326
2003,4613,55475
2006,4614,7708
2006,4614,78724
2006,4615,56519
2012,4618,25293
2012,4618,31618
2005,4619,6715
2010,4619,10743
2005,4619,12529
2005,4619,27249
2010,4619,30343
2005,4619,30726
2005,4619,35115
2005,4619,38392
2005,4619,39235
2005,4619,46035
2005,4619,48834
2005,4619,50978
1992,4619,52733
2005,4619,53748
2005,4619,55491
2005,4619,58982
2010,4619,62042
2005,4619,65599
2010,4619,69009
2005,4619,69844
2005,4619,72433
2005,4619,80282
2007,4620,28577
2005,4621,8141
2006,4621,25049
2006,4621,35983
2005,4621,44643
2006,4621,63624
2005,4621,65851
2003,4622,50654
2004,4623,13983
2004,4623,57572
2005,4623,59617
2004,4623,60012
2004,4623,71805
2006,4624,16265
2005,4624,52043
1994,4625,28313
1996,4625,51459
1999,4625,78631
2011,4626,5579
2011,4626,15042
2011,4626,46229
2001,4627,57214
2001,4627,71439
2006,4628,23781
2006,4628,30266
2006,4628,72686
2004,4629,45086
2004,4629,59876
2009,4630,22186
2005,4630,28775
2005,4630,50837
1999,4631,6093
1999,4631,27982
1999,4631,52813
1999,4631,69623
2003,4632,29785
2005,4632,40794
2002,4632,65434
2003,4633,71831
1999,4634,18551
1998,4634,28682
1998,4634,31202
1999,4634,37289
1998,4634,68156
1998,4634,69834
2003,4635,48841
2016,4636,53842
2015,4637,25874
2004,4638,16672
2002,4638,29038
2002,4638,32145
2004,4639,53203
2006,4640,12738
2006,4640,18985
2006,4640,25415
2004,4640,32471
2006,4640,35782
2004,4640,53800
2004,4640,55703
2006,4640,57325
2006,4640,76713
2009,4641,33003
2009,4641,33448
2006,4642,18798
2006,4642,35796
2002,4642,59225
2006,4642,70037
1994,4643,33492
2005,4644,17333
2005,4644,22178
2005,4644,29417
2007,4645,46429
2007,4645,68768
2007,4645,70734
2001,4646,19559
2014,4646,21480
2014,4646,58338
2001,4646,58934
2004,4647,27362
2004,4647,76598
2011,4648,36300
2012,4648,40035
2006,4649,19686
2006,4649,37706
2006,4649,47653
2006,4649,74870
2000,4650,60673
2000,4651,33732
2010,4653,25767
2010,4653,39071
2010,4653,55049
2010,4653,67195
2006,4654,29665
2014,4656,6750
2014,4656,8249
2005,4657,22567
2002,4657,26376
2002,4657,39685
2002,4657,53823
2005,4657,55857
2002,4657,64031
2005,4658,45069
2005,4659,9076
2005,4659,11825
2005,4659,29102
2005,4659,73539
2001,4660,33444
2002,4661,41528
2002,4661,49453
2002,4661,56314
2002,4661,59733
2002,4661,63590
2002,4661,68552
2002,4661,72466
2011,4662,33035
2011,4662,52416
2011,4662,56032
2011,4662,58381
2011,4662,58456
2011,4662,64539
2006,4663,5663
2011,4663,16759
2003,4663,30393
2011,4663,45662
2011,4663,50363
2006,4663,58248
2011,4663,63950
2011,4663,70862
2011,4663,72666
2005,4664,36560
2006,4664,41577
2006,4664,47497
2006,4664,67580
2006,4664,74902
2006,4665,5747
2004,4666,5294
2006,4666,5434
2005,4666,6513
2005,4666,7247
2004,4666,14844
2004,4666,18002
2004,4666,26308
2005,4666,29358
2004,4666,30973
2006,4666,38330
2005,4666,55722
2003,4667,12537
2003,4667,68088
2004,4668,32429
2005,4669,6915
2005,4669,7199
2005,4669,9472
2005,4669,20699
2005,4669,48370
2005,4669,54704
2005,4669,63646
2001,4670,51983
2003,4670,61679
2003,4670,62201
2005,4671,35126
2005,4671,56308
1995,4672,17358
1995,4672,27634
1995,4672,71028
2005,4674,21368
2005,4674,65521
2005,4674,73770
2004,4676,27135
2006,4676,29729
2004,4676,38946
2003,4676,56204
2006,4676,58619
2004,4676,63247
2006,4677,12658
2006,4677,20900
2006,4677,65533
2005,4678,62193
2005,4678,66883
2000,4679,7151
2000,4679,18505
2000,4679,21906
2000,4679,29130
2000,4679,29436
2000,4679,47702
2000,4679,71077
1998,4680,9989
2001,4680,26351
2006,4680,58095
2004,4681,52095
2002,4681,58681
2006,4683,16276
2005,4683,26089
2005,4683,27850
2003,4684,28899
2006,4685,27420
2004,4687,44384
2008,4688,51939
2015,4688,56619
2004,4689,42282
2003,4690,61885
2006,4691,44694
2006,4691,60722
2005,4692,70916
1997,4693,7373
2002,4693,10556
2002,4693,21301
2002,4693,46322
2006,4693,57945
2002,4693,60826
1997,4693,62902
2005,4694,40422
2005,4694,65831
2009,4696,12101
2015,4696,52372
2006,4697,28359
2006,4697,58929
2015,4700,26399
2015,4700,30472
2015,4700,36179
2015,4700,37410
2015,4700,70991
2004,4701,30705
2001,4701,41026
2002,4701,46502
2001,4702,36154
2011,4703,17401
2006,4703,41548
2006,4703,48145
2003,4703,62147
2005,4704,41009
2009,4704,43044
2010,4704,53829
2009,4704,56654
2005,4704,57041
2009,4704,58200
2002,4704,59301
2009,4704,68507
1961,4705,14854
2015,4706,44359
2006,4709,14006
1997,4709,21689
2006,4709,36550
2004,4710,26284
2004,4710,38065
2004,4710,39677
2004,4710,44329
2004,4710,48025
2004,4710,49553
2004,4710,62513
2004,4710,67602
2004,4710,71982
2005,4711,22997
2006,4711,43048
2006,4711,43222
2002,4712,54886
2002,4712,61231
2016,4713,6567
2016,4713,28755
2006,4714,5913
2006,4714,33724
2000,4715,10791
2000,4715,29088
2000,4715,50427
2004,4716,7840
2004,4716,45495
2004,4716,68367
1999,4720,8046
2005,4720,8083
2005,4720,29023
1999,4720,43903
1999,4720,61573
2006,4720,63528
2009,4720,63955
2005,4720,67799
1999,4720,68166
2006,4720,72469
2009,4720,76573
2016,4721,48848
2016,4721,54953
2016,4721,61598
1984,4722,29851
1973,4722,42697
1984,4722,69620
2006,4723,8574
2006,4723,9530
1997,4723,13771
2003,4723,36792
2014,4724,19736
2014,4724,30085
2014,4724,40256
2016,4724,41149
2016,4724,47576
2016,4724,57126
2014,4724,59164
2014,4724,62722
2003,4726,16645
2003,4726,27360
2003,4726,29057
2003,4726,52307
2016,4727,42513
2005,4728,47480
2012,4729,8186
2014,4729,19876
2012,4729,21525
2014,4729,48269
2012,4729,51406
2016,4729,51482
2015,4729,51905
